ID,English,Others,Japanese
harasytalk3,Y-Yes! We are married. He is my husband. What? My ring? Oh! I have keep it in my purse so I won't lose it.,No we are not married. Can't you see on my finger? I have put away my ring because I'm having sex outside of my marriage.,はい、はい！私たちは結婚しています。彼は私の夫です。
harasytalk4,Luna? Um.... well..... she creates models and animations for our project. Sometimes Mac asks her to do basic coding stuff.,Tsukiko? Um.... well..... she creates models and animations for our project. Sometimes she takes my place for fun. If you wanna know more find her tablet. You will see her getting railed by Masuo.,はい、はい！私たちは結婚しています。彼は私の夫です。
harasytalk5,No! Don't take a picture of me in this state? My hus- I mean... I don't like if anyone takes picture of me like this.,"No! Don't take my picture like this? If my husband ever sees this, he will take me away from this city. I won't be able to get love my Masuo.",いいえ！この状態の私の写真を撮らないでください?
harasytalk6,What? You want my autograph? I don't know... It's not like I'm a model or anything but... if you insist then... I think I could sign.,What? You want my autograph? I don't know... I'm not that famous but... if you insist then... I think I could sign.,何？私のサインが欲しいですか？わかりません...私がモデルでもなんでもないんですが...どうしてもというなら...サインしてもいいと思います。
harasytalk7,Oww.... How does Luna manages to take if for hours? Oh my... I didn't notice you there. I meant she works tirelessly for our project.,"Oww.... How does Tsukiko manages to take if for hours? Yes, because she is somewhat a goblin.",何？私のサインが欲しいですか？わかりません...私がモデルでもなんでもないんですが...どうしてもというなら...サインしてもいいと思います。
hardtalk1,"(Gasp....) Hahhh... You startled me! I thought this place was empty. Wait... you are Luna's partner, right? It's a pleasure to meet you. I'm work with her on a game. Name's Harleen. Oh! And you might already know Mac.","(Gasp....) Hahhh... You startled me! I thought this place was empty. Wait... you are Tsukiko's partner, right? It's a pleasure to meet you. I'm work with her on a game. Name's Hinata Oh! And you might already know Masuo.",(息を呑む...)あなたは私を驚かせました！この場所は空いていると思いました。待って…あなたはつきこちゃんのパートナーですよね？あなたにお会いできて光栄です。私は彼女と一緒にゲームの仕事をしています。 冬月ひなたです。 おお！ そしてますおくんはもうご存知かもしれません。 
hardtalk2,Oh... we? We are recording some videos for our next ghosts. You know it's become simplifies Luna's task if she has a reference to work with. Well... don't tell anyone about it. We might not be able to work without distractions.,Oh... we? We are recording some videos for our next ghosts. You know it's become simplifies Tsukiko's task if she has a reference to work with. Well... don't tell anyone about it. We might not be able to work without distractions.,ああ...次の幽霊のためにいくつかのビデオを録画しています。まあ...それについては誰にも言わないでください。私たちは気が散ることなく仕事をすることができないかもしれません。
harasytalk8,Mr. Mac is such a nice guy. He is helping me to repay my huge debt. I hope we get a lot of money from this project.,Masuo is helping to repay my husband's debt. He took it for a business but his friend betray him and ran away with everything.,ますおくんはとてもいい人です。彼は私の多額の借金を返済するのを手伝ってくれています。このプロジェクトでたくさんのお金が得られることを願っています。
harasytalk9,"You played our game! Did you enjoy it? Be honest, do you think it will be famous? I really hope it will.","You played our game? Did you enjoy it? Be honest, do you think it will be famous? I really hope it will.",私たちのゲームをプレイしてくれました!楽しかったですか？正直に言って、有名になると思いますか？そうなることを心から願っています。
harasytalk10,"When I first came to live in Mayscape Apartment, I made friends with Luna. I desperately needed a job so she recruited in Mac's project. It was little awkward to pose naked in front of a camera but I'm very comfortable now.","When I first came to live in Mayscape Apartment, I made friends with Tsukiko. I desperately needed a job so she asked me to work in her place for a month. I don't remember how we ended up like this but I'm glad we moved in here.",カメラの前で裸でポーズをとるのは少し気まずかったですが、今はとても快適です。
harasytalk11,"Mr. Ted, please tell Luna, Mac need her help in making a suck-ass-bee ghost. I don't have that costume so won't be of any help. If she obtains one, she must meet Mac.",Please tell Tsukiko I need some rest to so take my place for few hours.,カメラの前で裸でポーズをとるのは少し気まずかったですが、今はとても快適です。
harasytalk11a,Any idea when Luna is coming back? I have to work tirelessly in her absence just to meet our deadline.,When's Tsukiko coming back? I can't take this pounding any more. My pussy is begging for some rest.,つきこちゃんがいつ戻ってくるかわかりますか？ 私は彼女の不在中、納期に間に合うように精力的に働かなければなりません。
